comments_disabled; id; edge_media_to_caption; shortcode; edge_media_to_comment; taken_at_timestamp; dimension; edge_liked_by; owner; is_video
False; 2045065990375128220; Du feierst Programmieren und IT? Oder wolltest schon immer mal wissen, was Informatik überhaupt ist und wozu man das braucht? Dann bewirb‘ dich noch bis Sonntag fürs HPI-Schülerkolleg. #linkinbio :girl::boy::desktop_computer::keyboard::laptop_computer::man_technologist::woman_technologist: You’re totally into programming and IT? Or you always wanted to know what computational science actually is and what you need it for? Apply till Sunday for the HPI-Schülerkolleg. #linkinbio #hassoplattnerinstitut #kidswhocode #schülerkolleg #schüler #girlswhocode #campusgriebnitzsee #informatik #studieren #potsdam #kidsinit #codingkids #itkids #girlsintech #kidsintech; BxhiK7airyc; 0; 1558010885; (1080, 1080); 84; 3586349215; False
False; 2044325181004167125; In desperate need of a coffee? :sleeping_face::exploding_head::hot_beverage: We are right in the middle of the second and final semester for our current cohort and that means in addition to presentations, papers and courses we are also starting the thesis process! Who doesn‘t need a little pick-me-up at such times? We do and the cafeteria on Campus Griebnitzsee „die Bohne“ got us and everyone else covered with coffee, sweets and snacks! Current favourite in the MPM office: Iced Latte :drooling_face: #mpm_potsdam; Bxe5uu7I7fV; 1; 1557922574; (1080, 1080); 44; 7706577567; False
False; 2040065410561625659; Die Google I/O Extended am HPI beginnt heute! HPIler verfolgen Produkt- und Serviceneuheiten von Google und probieren sich an den vorgestellten Technologien.:laptop_computer::mobile_phone::laptop_computer::mobile_phone::laptop_computer::mobile_phone::laptop_computer::mobile_phone::laptop_computer::mobile_phone: The Google I/O Extended at HPI starts today! HPI people learn about the latest product and platform innovations at Google and tinker with the newly announced technologies.  #campusgriebnitzsee #potsdam #hassoplattnerinstitut #studentenleben #campusleben #google #googleio #io19 #io19extended #development #android #design #flutter #whatstudentsdo #studentlife #IT; BxPxK6jFk47; 0; 1557414769; (1064, 1080); 94; 3586349215; False
False; 2039247544550610983; Soooo nach längerer Pause melde ich mich jetzt auch mal zurück. ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ Ich hatte leider so viel zu tun über Ostern und auch danach (familiäre Kriesen), sodass ich hier nichts Posten konnte, da ich auch nicht wirklich zum lernen gekommen bin :see-no-evil_monkey: Schande über mein Haupt kann ich dazu nur sagen :woman_facepalming_medium-light_skin_tone: jetzt gilt es zu lernen und zu büffeln, da nächste Woche Donnerstag die Zwischenprüfung in Starfrecht AT ansteht und die Woche drauf Staatsorganisationsrecht.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ Ich hoffe ich packe das noch... Einen schönen Tag und erfolgreiches lernen :books: ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ #jura #jurastudium #zwischenprüfung #lernen #büffeln #motivation #letsdothis #rechtswissenschaften #staystrong #work #unipotsdam #campusgriebnitzsee #athome #learning; BxM3NZeBtgn; 3; 1557317272; (1350, 1080); 38; 9028700598; False
False; 2038403295522295049; Unser Reiher war erfolgreich - heute gibt es Fisch! :tropical_fish::fish::blowfish: Our heron was successful- today it’s fish on the table. Foto: @mmi_rz #hassoplattnerinstitut #campusgriebnitzsee #heron #fish #lakehasso #lakehpi #campusleben #studentenleben #welovepotsdam #potsdam; BxJ3P9Sl40J; 0; 1557216630; (468, 640); 104; 3586349215; False
False; 2035652645256189302; Due to the high number of application requests we extended our deadline to 31 May 2019 - use that chance wisely :woman_tipping_hand_medium-light_skin_tone::nerd_face::graduation_cap: #mpm_potsdam; BxAF0umlFV2; 1; 1556888727; (1080, 1080); 17; 7706577567; False
False; 2030572178345759221; Geert Bouckaert is professor at the Public Governance Institute at KU Leuven.  He is president of the International Institute of Administrative Sciences (IIAS) and he publishes on performance management, public sector reform and financial cycles. And, very proudly, we can say that he teaches on „Public Sector Reform“ in the MPM Program for 15 years now and his seminar started today :flexed_biceps_light_skin_tone::nerd_face::graduation_cap:#mpm_potsdam; BwuCqNFFxH1; 5; 1556283088; (1350, 1080); 45; 7706577567; False
False; 2023863655461158892; Who has the best Alumni? I know, we do :hugging_face::raising_hands_light_skin_tone: And who is going to come by next? :face_with_monocle::two_women_holding_hands:; BwWNUWRlf_s; 5; 1555483370; (1350, 1080); 64; 7706577567; False
False; 2022577039404877203; Not sure what to do with your free time this summer semester? We got you! We have several extracurricular seminars, site visits and events planned this summer and just shared a few on Facebook. Head over to facebook.com/MPM.Potsdam so learn about our seminars on World Bank Governance Reforms and Canada in an era of right-wing populism :face_with_monocle:  #mpm_potsdam; BwRoxnslsWT; 4; 1555329993; (1350, 1080); 23; 7706577567; False
False; 2018411105977708095; Abend ihr Lieben :woman_raising_hand_medium-light_skin_tone: Heute war für mich der 1. Vorlesungstag im neuen Semester, da ich gestern arbeiten musste.  Ich hoffe ihr seit alle gut ins neue Semester gestartet?  #jurastudium #uni #jurastudent #studieren #studierenmitkind #lernen #rechtswissenschaften #studium #semesterstart #semester #potsdam #campus #campusgriebnitzsee #jurastudium #nofilter #picture #insta; BwC1jT2gS4_; 5; 1554833375; (1350, 1080); 46; 9028700598; False
False; 2014655939484291112; #throwbackthursday to April 1999 when the first cohort of the Master of Public Management started their studies at the #universityofpotsdam :star-struck: This week it is officially time to celebrate the 20th anniversary of the program and we could not be happier about it, its friends and supporters and the almost 400 Alumni from 85 different countries :smiling_face_with_3_hearts::partying_face::party_popper: Happy Birthday MPM - to the next 20 years.; Bv1fuchl5Ao; 2; 1554385724; (751, 1080); 29; 7706577567; False
False; 2009469403709456065; Auch das HPI ist heute beim @der_girlsday dabei: 40 Mädchen können erste Erfahrungen im Bereich Informatik am HPI sammeln. :girl::woman_technologist::princess::laptop_computer::princess::woman_technologist::girl: We‘re also part of today‘s #girlsday. 40 girls gain some insight into computer science today.  #girlsday #girlsinit #hassoplattnerinstitut #campusgriebnitzsee #itsystemsengineering #girlsruletheworld #yougogirl #potsdam #girlsintech; BvjEcarHj7B; 3; 1553767441; (775, 1080); 99; 3586349215; False
False; 2004427178936046157; Der Auftakt unseres Jubiläumsjahres: die HPI Academy wurde gestern 10 Jahre alt. Passend dazu ist auch unsere 20-Jahre-HPI-Webseite online! #linkinbio :keycap_10::party_popper::birthday_cake::bottle_with_popping_cork::shortcake::party_popper::bottle_with_popping_cork::shortcake::birthday_cake::keycap_10: Kick-Off for our anniversary year: HPI academy turned 10 yesterday. In addition, our 20 years of HPI Website is online! #linkinbio  #hassoplattnerinstitut #campusgriebnitzsee #designthinking #hpiacademy #10years #anniversary #party #potsdam #celebrating #happybirthday; BvRJ-Y6nxJN; 2; 1553166361; (720, 1080); 96; 3586349215; False
False; 2000214125357123138; Application deadline is approaching - any questions? Join us on 28 March 2019, 2pm German time :nerd_face::partying_face::hugging_face:; BvCMCZAoUZC; 3; 1552664188; (421, 750); 19; 7706577567; True
False; 1995120057543073893; Einer der bekanntesten Pioniere der Informatik war eine Frau: Grace Hopper! :desktop_computer::laptop_computer::woman_technologist::laptop_computer::desktop_computer::woman_technologist: One of the most famous pioneers in IT was a woman: Grace Hopper!  #weltfrauentag #internationalerfrauentag #frauentag2019 #potsdam #campusgriebnitzsee #itsystemsengineering #hassoplattnerinstitut #frauenpower #womenintech #gracehopper; BuwFx8qHKBl; 2; 1552056866; (751, 640); 132; 3586349215; False
False; 1994282555387299945; Hereinspaziert, hereinspaziert! Wir sagen DANKE für 2000 Follower! :folded_hands::clapping_hands::flexed_biceps::OK_hand::thumbs_up: Come in! Thank you for 2000 followers!  #campusgriebnitzsee #babelsberg #itsystemsengineering #hassoplattnerinstitut #thankyou #2000 #2000followers #potsdam #meinpotsdam #studentenleben #campuslife; ButHWr_nkhp; 0; 1551957028; (676, 1080); 74; 3586349215; False
False; 1989886880704729441; Heute ist meteorologischer Frühlingsanfang - da das Wetter heute nicht ganz mitspielt, gibt es ein Bild von gestern. :cherry_blossom::blossom::sun::seedling::blossom::cherry_blossom::seedling::sun: Spring is here, at least for meteorologists. As it‘s rainy today, it‘s yesterday‘s picture. #frühlingsanfang #frühlingsgefühle #meteorologischerfrühlingsanfang #springishere #campusgriebnitzsee #hassoplattnerinstitut #babelsberg #itsystemsengineering #studentenleben #campus #flowerpower #sunnydays #meinpotsdam #potsdam; Budf5M7nZFh; 1; 1551433023; (809, 1080); 115; 3586349215; False
False; 1987109809014536661; Stepping into the new week like... :flexed_biceps_light_skin_tone::women_with_bunny_ears: . . #mpm_potsdam; BuTodfYAXnV; 4; 1551101970; (1350, 1080); 42; 7706577567; False
False; 1984427553770745870; Campus Griebnitzsee #griebnitzsee #campusgriebnitzsee #rotkäppchen #potsdam; BuKGlihALAO; 0; 1550782220; (1350, 1080); 21; 264248942; False
False; 1983467758580511240; Applications for the Master of Public Management are still open - go ahead an apply, share the information and tell your friends :hugging_face::party_popper::graduation_cap:#mpm_potsdam; BuGsWrlobII; 1; 1550667911; (937, 750); 12; 7706577567; True
False; 1979160036756232142; Springbreak taken seriously - Just in time for the academic break :woman_gesturing_NO_light_skin_tone: the sun comes out! Hopefully all students in Berlin and Potsdam have the chance to enjoy the weather besides their term papers and exams.. :woman_bowing_medium_skin_tone: . . . #mpm_potsdam #unipotsdam #campusgriebnitzsee; Bt3Y5FAgRfO; 3; 1550154283; (809, 1080); 35; 7706577567; False
False; 1977589086845405035; Poolraum geschlossen? Reaktion: :up_arrow::up_arrow::up_arrow: #ithumor :face_with_tears_of_joy::woman_technologist::man_technologist::laptop_computer::desktop_computer::keyboard::face_with_tears_of_joy: Computer lab closed? Reaction: :up_arrow::up_arrow::up_arrow: #itsystemsengineering #studentenleben #hassoplattnerinstitut #hassoplattnerinstitute #digital #potsdam #campusgriebnitzsee #campusleben #dailyfun #studentensprüche; Btxzsv5HAdr; 2; 1549967011; (1349, 1080); 137; 3586349215; False
False; 1969631895417227576; Heute ist #änderedeinpassworttag - von uns gibt es dazu passend 5 Tipps für ein neues sicheres Passwort! :key::locked_with_key::locked::up_arrow: Today it‘s #changeyourpasswordday - we‘re giving 5 tips for a new and strong password.  #hassoplattnerinstitut #potsdam #campusgriebnitzsee #cybersecurity #informatik #passwörter #passwordtips #safetyfirst #campuslife #staysafeonline; BtVicX4n4k4; 3; 1549018440; (1080, 1080); 76; 3586349215; False
False; 1968812680164824329; The first semester of our 20th MPM cohort is already coming to an end - presentations and term papers included! :woman_bowing_medium_skin_tone::woman_teacher_light_skin_tone::notebook::notebook::memo: But there‘s always light at the end of the tunnel, soon we‘ll go on our Study Tour! . . . #mpm_potsdam #masterofpublicmanagement #unipotsdam #universitätpotsdam #campusgriebnitzsee #endofterm #studentlife #studywithus #studytour #managementstudies #internationalstudents #studyingermany #studyinde:Germany: #firstsemesterdown #onemoreweek #universitiesofinstagram; BtSoLOOglUJ; 1; 1548920782; (720, 1080); 28; 7706577567; False
False; 1962508257928335085; :police_car_light: instaviews Time :fork_and_knife_with_plate: meet Anna and :drum::drum::drum: our Cook Mitch:man_cook: @zweihunderteins :fire:#zweihunderteins#teamzweihunderteins#seeyouontheotherside#spicywinter#potsdam#griebnitzsee#besseralsmensa#leckeristbesser#universitypotsdam#campusgriebnitzsee#foodporn#foodlover; Bs8Otzels7t; 0; 1548169236; (1080, 1080); 29; 5360781627; False
False; 1962506462413889122; A Little Break Never kill Nobody. Enjoy our arabic coffee in @zweihunderteins :hot_beverage::snowflake::snowman::fire: #zweihunderteins#teamzweihunderteins#seeyouontheotherside#spicywinter#potsdam#griebnitzsee#besseralsmensa#leckeristbesser#universitypotsdam#campusgriebnitzsee#foodporn#foodlover; Bs8OTrRlp5i; 1; 1548169022; (1080, 1080); 27; 5360781627; False
False; 1962497016195857711; #nofilterneeded #blau #himmel #potsdam #campusgriebnitzsee #rechtswissenschaften #winter #studieren #campus #deutschland #studierenindeutschland; Bs8MKNzHj0v; 0; 1548167896; (1350, 1080); 72; 1633660874; False
False; 1962421538386860602; Heute etwas zur #10yearchallenge :construction::building_construction::office_building::construction::building_construction::office_building::building_construction::construction::office_building:Today something for the #10yearschallenge.  #hassoplattnerinstitut #campusgriebnitzsee #potsdam #babelsberg #throwback #campusleben #erweiterung; Bs76_3nH9o6; 1; 1548158899; (1080, 1080); 132; 3586349215; False
False; 1962413946695864030; Perfect meal at @zweihunderteins :camera_with_flash::star-struck::fork_and_knife_with_plate::face_savoring_food: #zweihunderteins#teamzweihunderteins#griebnitzsee#postdam#foodporn#seeyouontheotherside#besseralsmensa#leckeristbesser#universitypotsdam#campusgriebnitzsee; Bs75RZTFE7e; 0; 1548157994; (1080, 1080); 11; 5360781627; False
False; 1962413826428408432; Perfect meal at @zweihunderteins :camera_with_flash::star-struck::fork_and_knife_with_plate::face_savoring_food: #zweihunderteins#teamzweihunderteins#griebnitzsee#postdam#foodporn#seeyouontheotherside#besseralsmensa#leckeristbesser#universitypotsdam#campusgriebnitzsee; Bs75PpSlJJw; 0; 1548157979; (1080, 1080); 11; 5360781627; False
False; 1962413603048267996; Perfect meal at @zweihunderteins :camera_with_flash::star-struck::fork_and_knife_with_plate::face_savoring_food: #zweihunderteins#teamzweihunderteins#griebnitzsee#postdam#foodporn#seeyouontheotherside#besseralsmensa#leckeristbesser#universitypotsdam#campusgriebnitzsee; Bs75MZQFiDc; 0; 1548157953; (1080, 1080); 7; 5360781627; False
False; 1962413398139806378; Perfect meal at @zweihunderteins :camera_with_flash::star-struck::fork_and_knife_with_plate::face_savoring_food: #zweihunderteins#teamzweihunderteins#griebnitzsee#postdam#foodporn#seeyouontheotherside#besseralsmensa#leckeristbesser#universitypotsdam#campusgriebnitzsee; Bs75JaalyKq; 0; 1548157928; (1080, 1080); 7; 5360781627; False
False; 1962413273367531567; Perfect meal at @zweihunderteins :camera_with_flash::star-struck::fork_and_knife_with_plate::face_savoring_food: #zweihunderteins#teamzweihunderteins#griebnitzsee#postdam#foodporn#seeyouontheotherside#besseralsmensa#leckeristbesser#universitypotsdam#campusgriebnitzsee; Bs75HmNlVAv; 0; 1548157913; (1080, 1080); 9; 5360781627; False
False; 1962413102676183600; Perfect meal at @zweihunderteins :camera_with_flash::star-struck::fork_and_knife_with_plate::face_savoring_food: #zweihunderteins#teamzweihunderteins#griebnitzsee#postdam#foodporn#seeyouontheotherside#besseralsmensa#leckeristbesser#universitypotsdam#campusgriebnitzsee; Bs75FHPlgow; 0; 1548157893; (1080, 1080); 10; 5360781627; False
False; 1962412957930807225; Perfect meal at @zweihunderteins :camera_with_flash::star-struck::fork_and_knife_with_plate::face_savoring_food: #zweihunderteins#teamzweihunderteins#griebnitzsee#postdam#foodporn#seeyouontheotherside#besseralsmensa#leckeristbesser#universitypotsdam#campusgriebnitzsee; Bs75DAcFt-5; 0; 1548157876; (1080, 1080); 12; 5360781627; False
False; 1962412463724400685; Perfect meal at @zweihunderteins :camera_with_flash::star-struck::fork_and_knife_with_plate::face_savoring_food: #zweihunderteins#teamzweihunderteins#griebnitzsee#postdam#foodporn#seeyouontheotherside#besseralsmensa#leckeristbesser#universitypotsdam#campusgriebnitzsee; Bs7470LF5At; 0; 1548157817; (1080, 1080); 13; 5360781627; False
False; 1962412284543607931; Perfect meal at @zweihunderteins :camera_with_flash::star-struck::fork_and_knife_with_plate::face_savoring_food: #zweihunderteins#teamzweihunderteins#griebnitzsee#postdam#foodporn#seeyouontheotherside#besseralsmensa#leckeristbesser#universitypotsdam#campusgriebnitzsee; Bs745NTFaR7; 0; 1548157795; (1080, 1080); 11; 5360781627; False
False; 1961572102126798928; :police_car_light:here we Go again for our Instaviews :victory_hand_light_skin_tone: discover our guests and :drum::drum::drum: our team. #zweihunderteins#instaviews#universitypotsdam#campusgriebnitzsee#seeyouontheotherside#lovefood#teamzweihunderteins#griebnitzsee; Bs4528clYhQ; 0; 1548057638; (1080, 1080); 20; 5360781627; False
False; 1958190783921499280; Discover our Student discount every wednesday and Save 20% in @zweihunderteins. :books::round_pushpin: Save Money and enjoy:confetti_ball::party_popper: #zweihunderteins#potsdam#griebnitzsee#besseralsmensa#seeyouontheotherside#unipotsdam#campusgriebnitzsee#alittlebreakneverkillnobody; Bss5CSeFayQ; 4; 1547654584; (750, 750); 15; 5360781627; True
False; 1945343541664519209; „Spy vs Spy“ XOXO Gossip Girl :kiss_mark::black_heart: #campusgriebnitzsee #akademikermitnivea #squad; Br_P6TvA5Qp; 2; 1546123043; (810, 1080); 33; 4803001156; False
False; 1927182103449846773; Gestern fand wieder unser Vereinstreffen statt, bei dem wir viele neue Gesichter begrüßen durften!  Diesmal ging es unter anderem um die Organisation des uniClever Training Days am 8. Dezember und natürlich um unsere diesjährige Weihnachtsfeier :winking_face:  #team #trainingday #students #unipotsdam #campusgriebnitzsee #meeting #jourfixe #uniclever #keeponmovin; Bq-uemVnkP1; 0; 1543958031; (675, 1080); 45; 6926903307; False
False; 1927058502268005501; Wie bereits angekündigt findet ihr hier alle Informationen zu unserem Winterspecial :snowflake: Wärmt euch morgen und übermorgen an unserem Verkaufsstand am Campus Griebnitzsee mit einem leckeren Glühwein auf.  Wir freuen uns auf euch! :hugging_face::Santa_Claus_light_skin_tone::snowman: #UPload #unishop #unipotsdam #campusgriebnitzsee #winterspecial #glühwein; Bq-SX9xFKx9; 0; 1543943296; (338, 480); 23; 3181840422; False
False; 1926361918634985045; Seit diesem Jahr haben wir ein neues Produkt für euch im Sortiment: unseren Thermobecher! Natürlich kommt ein Produkt selten allein, daher haben wir ein kleines Winterspecial für die zwei kommenden Verkaufstermine am 05.12. und 06.12. am Campus Griebnitzsee vorbereitet. :winking_face::smirking_face: #UPload #Thermobecher #UniShop #unipotsdam #campusgriebnitzsee #Weihnachtsspecial #campusgolm #neuespalais; Bq7z_VtFAZV; 0; 1543860257; (720, 1080); 41; 3181840422; False
False; 1916996350430218960; good morning, university :nerd_face: #goodday#littlemisssunshine#unicontact#campusgriebnitzsee#unipotsdam#potsdam#university#jobfair#berlin#igersberlin#igdaily#vsco#vscocam#erstmaldiemensatesten#breakfastclub; BqaigYnHQrQ; 0; 1542743794; (1080, 1080); 24; 405265444; False
False; 1916779272370982639; Did you know that you cannot only follow us here and on Facebook, but that we now also have our own YouTube Channel? We will upload impressions from the study program there regularly and if you want to know what our Orientation Week, Career and Welcome Days look like you should also check that out! Stay tuned for our next videos and follow the link in our bio! . . . #mpm_potsdam #studywithus #campusgriebnitzsee #masterofpublicmanagement #youtube #youtubedeutschland #youtubechannel #neuaufyoutube #newyoutuber #staytunedformore #linkinbio #masterprogram #unipotsdam #universityofpotsdam #mpm #universitätpotsdam #uptransfer #newvideo #studentlife; BqZxJe6gQ7v; 0; 1542717917; (1349, 1080); 30; 7706577567; False
False; 1916159511938577363; Hey Leute, wir hoffen ihr lasst euch nicht zu sehr von der Uni stressen. Wenn ihr etwas Ablenkung sucht oder einfach ein wenig Zeit habt, würden wir euch gerne morgen auf der Karrieremesse vom @unicontact_potsdam am Campus Griebnitzsee begrüßen. Kommt vorbei, informiert euch über eure Zukunft und schaut, ob ihr nicht gleich noch ein passendes Andenken von der @unipotsdam  mitnehmen wollt. #UPload  Wir haben für jeden etwas Passendes dabei! :party_popper:  #unipotsdam #unishop #unishoppotsdam #golm #neuespalaispotsdam #griebnitzsee #campusgriebnitzsee; BqXkOyCFbPT; 0; 1542644035; (720, 1080); 48; 3181840422; False
False; 1911164682876294356; Koffer packen und weg! :globe_showing_Asia-Australia::airplane_departure: Australien, Kanada, Türkei oder Frankreich...egal wo, ein Auslandssemester oder Auslandspraktikum ist immer eine tolle Möglichkeit neue Erfahrungen und Eindrücke zu gewinnen :smiling_face_with_smiling_eyes: Hier seht ihr übrigends den Hauptcampus der University of Newcastle Australia, sowie den Ortsteil Birmingham Gardens :smiling_face_with_heart-eyes: Dort durfte u.a. auch unsere Kommilitonin ihr Auslandssemester verbringen.  Nutzt also kommenden Donnerstag den INTERNATIONAL DAY und informiert euch über die einzelnen Möglichkeiten und Wege für eine kurze Zeit "auszuwandern". #auslandssemester #auslandspraktikum #unipotsdam #campusgriebnitzsee #studyabroad #internationalday #soziologie #fernweh; BqF0ic-HRTU; 0; 1542048605; (581, 750); 11; 8302654079; False
False; 1898657877755490676; Mit dieser Aussicht aus dem D-Space verabschieden wir uns ins Wochenende! Schönes Wochenende! :deciduous_tree::fallen_leaf::deciduous_tree::fallen_leaf::deciduous_tree::fallen_leaf::deciduous_tree::fallen_leaf::deciduous_tree::fallen_leaf:What a view to head into the weekend. Have a nice one! :maple_leaf::sun::cloud: #thankgoditsfriday #hochdiehändewochenende #tgif #autumn #thisview #autumnvibes #hassoplattnerinstitut #weekendvibes #weekendmodeon #studentlife #universitylife #campusgriebnitzsee #potsdam; BpZY0fBnPF0; 0; 1540557678; (810, 1080); 78; 3586349215; False
False; 1898144479083028050; Gestern bin ich @lilly.joan mal wieder mit meiner Kamera über den Campus gelaufen und wer begegnet mir da rein zufällig? Genau, der Fachschaftsrat @fsrwiwi_up auf dem Weg zur wöchentlichen Konferenz. Das sind übrigens die Leute, die euch u.A. bei Problemen unterstützen, die vielen Ersti-Veranstaltungen organisieren (wie zum Beispiel die Ersti-Fahrt, die morgen ansteht) und sich die geniale Domain “Fachschaftsrat.de” gesichert haben. Nachdem sie sich netterweise dazu bereit erklärt haben, fürs Uni-Potsdam-Instagram-Post-Cover zu modeln (dieses Foto hier), durfte ich sogar bei der Sitzung mit anwesend sein. War auf jeden Fall mal sehr interessant zu sehen, wie viel Arbeit sie in so zahlreiche Dinge stecken, welche vielen Studierenden vielleicht gar nicht so richtig bewusst sind.  Guess who I @lilly.joan met yesterday, when I was out on campus again with camera? That's right, the student council @fsrwiwi_up! They were on their way to their weekly meeting. The student council, by the way, are the people you can contact if you have any problems, and who organise the many events for freshmen that are currently taking place (such as Ersti-Fahrt tomorrow) in a brilliant move, they managed to get their hands on “Fachschschaftsrat.de“. Recently, they agreed to model for one of my photos for the instagram takeover of @unipotsdam (here it is) and afterwards, they allowed me to accompany them to one of their meetings. It was fascinating to gain some insight into their work, to see how much effort it really takes to organise all the events and services that so many students take for granted, or are maybe not even aware of.  #UPimpressions #unipotsdam #erstitakeover #student #fachschaftsrat #wiwi #fsr #ersti #Herbst #sunset #konferenz #potsdam #campus #campusgriebnitzsee #instatakeover #UPmirror #universityofpotsdam #UPtakeover; BpXkFjQHN5S; 0; 1540496476; (863, 1080); 151; 1483235481; False
False; 1896559469224068867; Goodbye to the MPM class of 2018 - also from the faculty. Whilst not everyone could be present at the graduation, still they wanted to send some farewell wishes to our students :sleepy_face::graduation_cap::waving_hand_light_skin_tone: See the whole video on facebook.com/MPM.Potsdam . . . . . #mpm_potsdam #masterofpublicmanagement #unipotsdam #universityofpotsdam #campusgriebnitzsee #studywithus #studentlife #graduation:graduation_cap: #graduation2018:graduation_cap:  #classof2018 #potsdam #universitydegree #studentenleben #potsdam #studyinde #studyingermany; BpR7snygQcD; 7; 1540307798; (421, 750); 35; 7706577567; True
False; 1895079089593650789; #griebnitzsee #potsdam #brandenburg #darumbrandenburg #universität #universitätpotsdam #campusgriebnitzsee #fall #fallcolors #herbst #herbstfarben #herbstistokay #amwasser; BpMrGQ0gA5l; 1; 1540131053; (1080, 1080); 248; 23679274; False
False; 1895078022000850369; #griebnitzsee #potsdam #brandenburg #darumbrandenburg #universität #universitätspotsdam #campusgriebnitzsee #almamater; BpMq2ujArXB; 4; 1540130926; (1080, 1080); 275; 23679274; False
False; 1893411671897118749; MPM Class of 2018 graduated and it was a beautiful ceremony and a great party. Thanks to all students, their families and friends as well as our speakers for making this such a special evening. We are beyond happy and we are sure that all of you now go out to change the world for the better and we hope you keep sharing your stories and achievements with MPM at the University of Potsdam :graduation_cap::party_popper::red_heart: . . . . #mpm_potsdam #masterofpublicmanagement #campusgriebnitzsee #graduation2018:graduation_cap: #studywithus #studentlife #unipotsdam #universityofpotsdam #workhardplayhard #studyinde #studyingermany #studentenleben; BpGv-JFAZgd; 3; 1539932281; (1350, 1080); 35; 7706577567; False
False; 1892224291949477235; I have a feeling some people are graduating tomorrow... :smirking_face::hugging_face::party_popper::confetti_ball::graduation_cap: . . . . #mpm_potsdam #graduation2018:graduation_cap: #mpm2017_2018 #theexcitementisreal #sohappy #studywithus #studyinpotsdam #studentenleben #studentlife #unipotsdam #campusgriebnitzsee #graduierungsfeier #masterofpublicmanagement #universityofpotsdam; BpCh_fVA31z; 2; 1539790735; (1322, 1080); 31; 7706577567; False
False; 1891422057573831619; Der goldene Herbst direkt bei uns um Ecke auf dem #campusgriebnitzsee :maple_leaf::fallen_leaf::maple_leaf::fallen_leaf::maple_leaf::fallen_leaf::maple_leaf::fallen_leaf::maple_leaf::fallen_leaf::maple_leaf::fallen_leaf: Just around the corner: this year‘s golden autumn :sun::sun::sun:#nofilterneeded #goldenerherbst #foliage #autumn @unipotsdam @campusgriebnitzsee (Foto: @steffeger ); Bo_rlcWBtPD; 1; 1539695101; (807, 1080); 101; 3586349215; False
False; 1891366933539094179; Gestern fand die Erstsemesterbegrüßung #studyUP statt. Es war ein sehr unterhaltsames und informatives Programm mit vielen aufheiternden Pointen. Diese sorgten für eine aufgelockerte Atmosphäre im Raum. Auch hier habe ich (@lilly.joan ) wieder viele neue Gesichter gesehen und noch ein paar weitere sympathische Erstis kennenlernen können. . . . . . #UPimpressions #unipotsdam #erstiveranstaltung #unilife #student #brandenburg #UPindieuni #bwl #griebnitzsee #campusgriebnitzsee #erstitakeover #UPtakeover #universityofpotsdam; Bo_fDSFhH6j; 0; 1539688530; (1080, 1080); 129; 1483235481; False
False; 1885749395573938918; #Bxtchlights #4; BorhxWKl5rm; 2; 1539018867; (1080, 1080); 13; 341453951; False
False; 1867372833013840109; It‘s been quite over here because the students and also the MPM Office have been busy with... thesis writing and the organisation of the end of another year of #mpm_potsdam  Last Tuesday, the 19th cohort of the Master of Public Management handed in their theses and we could not be happier for them! :red_heart: Afterwards, we celebrated a little and had a feedback session about their year of studies in Potsdam. See a little teaser about that event here and watch the whole video (including some pictures of very happy students with their theses!) on Facebook (MPM.Potsdam). . . . . . #universityofpotsdam #unipotsdam #universitätpotsdam #campusgriebnitzsee #masterarbeit #submissionday #celebration #endofstudies #postgraduatestudies #publicmanagement #masterofpublicmanagement #potsdam #studyingermany #studyinpotsdam #studywithus; BnqPbKnATjt; 6; 1536828598; (421, 750); 29; 7706577567; True
False; 1865946072024384141; Ohne unsere HPI-Studierenden wirkt der Campus so leer... Wir freuen uns darauf, wenn ihr ab Oktober wieder unseren Campus füllt. Du bist neu am HPI? Mit unseren Ersti-Tipps #firstdaysHPI erleichtern wir dir die ersten Tage deines HPI-Studiums. :black_medium-small_square::black_medium-small_square::black_medium-small_square::black_medium-small_square::black_medium-small_square::black_medium-small_square::black_medium-small_square::black_medium-small_square::black_medium-small_square::black_medium-small_square::black_medium-small_square::black_medium-small_square::black_medium-small_square::black_medium-small_square::black_medium-small_square::black_medium-small_square::black_medium-small_square::black_medium-small_square::black_medium-small_square::black_medium-small_square: #studienstart #ersti #erstsemester #campusgriebnitzsee #campus #student #bachelor #master #wintersemester #lake #reed #hassoplattnerinstitut #potsdam; BnlLBD5DIKN; 2; 1536658127; (608, 1080); 103; 3586349215; False
